latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
26.5175,-97.7989,304.9,1.2,1.1,2001-01-05,0508,Terra,MODIS,62,6.2,277.3,13.9,N,0
27.8151,-97.4954,303.3,1.3,1.1,2001-01-05,0508,Terra,MODIS,55,6.2,279.4,13.3,N,0
29.3714,-94.9372,308.4,1.9,1.4,2001-01-05,0509,Terra,MODIS,74,6.2,279.8,33.6,N,0
29.3695,-94.9569,302.5,1.9,1.4,2001-01-05,0509,Terra,MODIS,49,6.2,277.3,23.8,N,0
41.1058,-123.5723,304.3,1.6,1.2,2001-01-05,0651,Terra,MODIS,59,6.2,279.9,18.6,N,0
41.1169,-123.5734,330.6,1.6,1.2,2001-01-05,0651,Terra,MODIS,100,6.2,280.1,64.3,N,0
19.3486,-155.0351,307.9,2.2,1.4,2001-01-05,0824,Terra,MODIS,57,6.2,290.3,24.2,N,2
19.3451,-155.0549,319.7,2.2,1.4,2001-01-05,0824,Terra,MODIS,99,6.2,289.1,57.3,N,2
19.3417,-155.0738,317.4,2.2,1.4,2001-01-05,0824,Terra,MODIS,81,6.2,287.2,51.2,N,2
19.3582,-155.0549,355.1,2.2,1.4,2001-01-05,0824,Terra,MODIS,100,6.2,292.3,229.6,N,2
19.3548,-155.074,337.8,2.2,1.4,2001-01-05,0824,Terra,MODIS,100,6.2,288.8,126.2,N,2
19.3446,-155.0599,323.4,2.2,1.4,2001-01-05,0824,Terra,MODIS,100,6.2,289,67.5,N,2
19.3411,-155.0785,306.8,2.2,1.4,2001-01-05,0824,Terra,MODIS,2,6.2,286.5,26,N,2
19.3577,-155.0598,365.7,2.2,1.4,2001-01-05,0824,Terra,MODIS,100,6.2,292.9,321.7,N,2
19.3542,-155.0788,319.8,2.2,1.4,2001-01-05,0824,Terra,MODIS,76,6.2,287.2,57.6,N,2
19.3706,-155.0612,307,2.2,1.4,2001-01-05,0824,Terra,MODIS,28,6.2,288.9,26.5,N,2
37.0271,-91.5391,309,1,1,2001-01-05,1712,Terra,MODIS,0,6.2,275.7,13.3,D,0
35.9395,-89.7169,306.4,1.1,1,2001-01-05,1712,Terra,MODIS,63,6.2,281.8,9.9,D,0
35.9375,-89.7053,300.4,1.1,1,2001-01-05,1712,Terra,MODIS,22,6.2,281.1,6,D,2
35.9316,-89.7127,311.7,1.1,1,2001-01-05,1712,Terra,MODIS,62,6.2,281.8,14.6,D,2
34.4145,-83.3845,304.3,2.5,1.5,2001-01-05,1712,Terra,MODIS,58,6.2,281.1,32.4,D,0
34.067,-85.3448,302.1,1.9,1.4,2001-01-05,1712,Terra,MODIS,51,6.2,281.3,19.3,D,0
34.0629,-85.3244,309.6,1.9,1.4,2001-01-05,1712,Terra,MODIS,69,6.2,281.9,31.7,D,0
34.1052,-89.0122,311.5,1.2,1.1,2001-01-05,1713,Terra,MODIS,71,6.2,282.9,15.4,D,0
34.0955,-89.0146,318.1,1.2,1.1,2001-01-05,1713,Terra,MODIS,78,6.2,283.5,22.9,D,0
33.19,-84.7847,316,2.2,1.4,2001-01-05,1713,Terra,MODIS,76,6.2,282.5,53.8,D,0
33.1851,-84.7617,300.7,2.2,1.4,2001-01-05,1713,Terra,MODIS,40,6.2,282.3,20.7,D,0
33.2235,-86.6166,311.2,1.7,1.3,2001-01-05,1713,Terra,MODIS,71,6.2,283.7,27.4,D,0
33.22,-86.5989,310,1.7,1.3,2001-01-05,1713,Terra,MODIS,69,6.2,283.9,25.6,D,0
32.0247,-81.3665,308.5,3.9,1.8,2001-01-05,1713,Terra,MODIS,63,6.2,283.3,80.2,D,0
33.6517,-89.3639,318.4,1.2,1.1,2001-01-05,1713,Terra,MODIS,78,6.2,282.9,22.1,D,0
33.6493,-89.3704,313.6,1.2,1.1,2001-01-05,1713,Terra,MODIS,74,6.2,283.3,18.2,D,0
33.6472,-89.358,305,1.2,1.1,2001-01-05,1713,Terra,MODIS,60,6.2,282,10.6,D,0
32.035,-81.3681,307.5,3.9,1.8,2001-01-05,1713,Terra,MODIS,65,6.2,283,73.3,D,0
32.6459,-85.8313,313.5,1.9,1.4,2001-01-05,1713,Terra,MODIS,74,6.2,283.8,39,D,0
32.6418,-85.8112,313.4,2,1.4,2001-01-05,1713,Terra,MODIS,74,6.2,282.7,38.9,D,0
32.0363,-83.3542,308.4,2.9,1.6,2001-01-05,1713,Terra,MODIS,67,6.2,283.5,49.7,D,0
32.3684,-85.9689,303.4,1.9,1.4,2001-01-05,1713,Terra,MODIS,56,6.2,283.8,19.6,D,0
32.0899,-85.0819,300.1,2.2,1.5,2001-01-05,1713,Terra,MODIS,26,6.2,284.3,16.8,D,0
31.7608,-83.6474,304.4,2.8,1.6,2001-01-05,1713,Terra,MODIS,59,6.2,284,32.8,D,0
31.7584,-83.6535,302.4,2.8,1.6,2001-01-05,1713,Terra,MODIS,52,6.2,283.8,29.4,D,0
32.7382,-89.5867,356,1.2,1.1,2001-01-05,1713,Terra,MODIS,98,6.2,287.5,99.5,D,0
32.736,-89.5743,325.7,1.2,1.1,2001-01-05,1713,Terra,MODIS,84,6.2,285.3,32.6,D,0
32.2145,-87.7462,301.2,1.5,1.2,2001-01-05,1713,Terra,MODIS,45,6.2,285.6,10.5,D,0
32.1623,-87.8246,303.9,1.5,1.2,2001-01-05,1713,Terra,MODIS,57,6.2,285.2,12.4,D,0
32.1594,-87.8092,301,1.5,1.2,2001-01-05,1713,Terra,MODIS,44,6.2,285.1,9.5,D,0
32.1569,-87.8163,306.5,1.5,1.2,2001-01-05,1713,Terra,MODIS,64,6.2,285.4,16.3,D,0
31.8013,-87.5265,302.6,1.6,1.2,2001-01-05,1713,Terra,MODIS,53,6.2,286.4,12.8,D,0
32.1988,-90.59,304.9,1.1,1,2001-01-05,1713,Terra,MODIS,60,6.2,286.3,8.5,D,0
32.497,-92.8083,300.4,1,1,2001-01-05,1713,Terra,MODIS,37,6.2,288.3,4.4,D,0
31.5664,-87.3917,305.4,1.6,1.3,2001-01-05,1713,Terra,MODIS,61,6.2,284.7,17.8,D,0
31.764,-88.9065,309.6,1.3,1.1,2001-01-05,1713,Terra,MODIS,69,6.2,288.2,15.7,D,0
31.7616,-88.8928,306.1,1.3,1.1,2001-01-05,1713,Terra,MODIS,63,6.2,287.6,12.2,D,0
31.9216,-90.4209,313.9,1.1,1.1,2001-01-05,1713,Terra,MODIS,74,6.2,287.7,15.9,D,0
31.9196,-90.4094,313.5,1.1,1.1,2001-01-05,1713,Terra,MODIS,74,6.2,287.6,15.6,D,0
31.2933,-87.0031,300.5,1.8,1.3,2001-01-05,1713,Terra,MODIS,38,6.2,285.8,11.6,D,0
32.9321,-98.1629,308.2,1.6,1.3,2001-01-05,1713,Terra,MODIS,67,6.2,286.7,18.8,D,0
32.9207,-98.1644,302.7,1.6,1.3,2001-01-05,1713,Terra,MODIS,53,6.2,286.1,11.5,D,0
32.9221,-98.1712,313.6,1.6,1.3,2001-01-05,1713,Terra,MODIS,74,6.2,286.5,26.3,D,0
31.4848,-89.372,316.4,1.3,1.1,2001-01-05,1713,Terra,MODIS,77,6.2,288.3,21.8,D,0
30.0526,-82.6013,300.1,3.7,1.8,2001-01-05,1713,Terra,MODIS,27,6.2,287.1,27.9,D,0
30.044,-82.5644,300.2,3.7,1.8,2001-01-05,1713,Terra,MODIS,32,6.2,286.8,30.2,D,0
30.0518,-82.5674,300.3,3.7,1.8,2001-01-05,1713,Terra,MODIS,35,6.2,286.4,30.5,D,0
30.1488,-83.0686,300.3,3.4,1.7,2001-01-05,1713,Terra,MODIS,35,6.2,287.9,24.5,D,0
30.8759,-86.6513,310.7,1.9,1.3,2001-01-05,1713,Terra,MODIS,70,6.2,287.1,28.7,D,0
30.9547,-87.4163,300.3,1.7,1.3,2001-01-05,1713,Terra,MODIS,34,6.2,287.4,9.2,D,0
31.2156,-89.0753,310.4,1.3,1.1,2001-01-05,1713,Terra,MODIS,53,6.2,288.2,16.4,D,0
31.0427,-88.1882,306.2,1.5,1.2,2001-01-05,1713,Terra,MODIS,63,6.2,287.7,14.3,D,0
30.3295,-85.5305,350.3,2.3,1.5,2001-01-05,1713,Terra,MODIS,96,6.2,288.2,216.6,D,0
30.3246,-85.5073,313.1,2.3,1.5,2001-01-05,1713,Terra,MODIS,73,6.2,286.8,43.8,D,0
30.3322,-85.535,334.1,2.3,1.5,2001-01-05,1713,Terra,MODIS,84,6.2,287.9,118.1,D,0
30.3275,-85.5118,327.5,2.3,1.5,2001-01-05,1713,Terra,MODIS,85,6.2,287.6,89.4,D,0
30.9676,-89.8342,300.4,1.2,1.1,2001-01-05,1713,Terra,MODIS,36,6.2,289.5,5.6,D,0
29.9518,-84.7322,302.9,2.7,1.6,2001-01-05,1713,Terra,MODIS,54,6.2,286.6,27.2,D,0
29.0983,-81.2009,309.5,4.8,2,2001-01-05,1713,Terra,MODIS,65,6.2,287,102.1,D,0
29.1002,-81.207,304.8,4.8,2,2001-01-05,1713,Terra,MODIS,40,6.2,286.8,65.6,D,0
31.088,-92.3936,310.6,1,1,2001-01-05,1714,Terra,MODIS,70,6.2,291.4,9.5,D,0
31.0864,-92.3832,305.9,1,1,2001-01-05,1714,Terra,MODIS,62,6.2,290.6,6.1,D,0
31.0782,-92.3914,309.4,1,1,2001-01-05,1714,Terra,MODIS,69,6.2,290.3,8.8,D,0
31.049,-92.9366,352.8,1,1,2001-01-05,1714,Terra,MODIS,97,6.2,292.5,66.3,D,0
31.0431,-92.959,317.3,1,1,2001-01-05,1714,Terra,MODIS,50,6.2,289.9,13.6,D,0
31.0416,-92.9487,316.8,1,1,2001-01-05,1714,Terra,MODIS,47,6.2,289,13,D,0
31.0342,-92.9607,324.3,1,1,2001-01-05,1714,Terra,MODIS,65,6.2,290.2,20.5,D,0
30.8419,-92.5369,312.5,1,1,2001-01-05,1714,Terra,MODIS,73,6.2,289.4,12.2,D,0
28.4526,-81.847,311.6,4.5,2,2001-01-05,1714,Terra,MODIS,43,6.2,288.4,100.6,D,0
30.4986,-92.4059,301.6,1,1,2001-01-05,1714,Terra,MODIS,46,6.2,289.4,4.7,D,0
30.1951,-91.7633,302.5,1,1,2001-01-05,1714,Terra,MODIS,46,6.2,290.4,5.2,D,0
30.2558,-92.2093,309.5,1,1,2001-01-05,1714,Terra,MODIS,69,6.2,289.7,9.3,D,0
30.2542,-92.1989,359.1,1,1,2001-01-05,1714,Terra,MODIS,99,6.2,292,87,D,0
30.0825,-91.9857,334.3,1,1,2001-01-05,1714,Terra,MODIS,89,6.2,291,35.4,D,0
30.0735,-91.9875,323.5,1,1,2001-01-05,1714,Terra,MODIS,82,6.2,291,22,D,0
29.8635,-90.8022,306,1.1,1.1,2001-01-05,1714,Terra,MODIS,63,6.2,289.5,9.1,D,0
30.2412,-93.2759,302.1,1,1,2001-01-05,1714,Terra,MODIS,44,6.2,291.2,3.8,D,0
29.9598,-91.8523,304.7,1,1,2001-01-05,1714,Terra,MODIS,60,6.2,290.4,5.8,D,0
29.7458,-90.6523,318.5,1.2,1.1,2001-01-05,1714,Terra,MODIS,79,6.2,291,20.3,D,0
29.7438,-90.6405,313.9,1.2,1.1,2001-01-05,1714,Terra,MODIS,74,6.2,290.5,15.3,D,0
30.7141,-97.7541,303.6,1.5,1.2,2001-01-05,1714,Terra,MODIS,56,6.2,290,8.8,D,0
30.7125,-97.7392,301.7,1.4,1.2,2001-01-05,1714,Terra,MODIS,49,6.2,290,6.8,D,0
29.683,-90.4566,318.9,1.2,1.1,2001-01-05,1714,Terra,MODIS,79,6.2,289.6,21.9,D,0
29.6809,-90.4446,304.3,1.2,1.1,2001-01-05,1714,Terra,MODIS,59,6.2,289.1,7.7,D,0
29.8279,-91.4847,311,1.1,1,2001-01-05,1714,Terra,MODIS,67,6.2,291.4,11,D,0
30.5259,-96.898,301.5,1.3,1.1,2001-01-05,1714,Terra,MODIS,47,6.2,290.9,5.3,D,0
30.1184,-94.0246,303.4,1,1,2001-01-05,1714,Terra,MODIS,53,6.2,290.5,5.2,D,0
30.6051,-98.4379,315.9,1.6,1.2,2001-01-05,1714,Terra,MODIS,58,6.2,290.2,27.8,D,0
30.1546,-97.1159,304.2,1.3,1.1,2001-01-05,1714,Terra,MODIS,58,6.2,290.9,7.8,D,0
30.1569,-97.1215,301.7,1.3,1.1,2001-01-05,1714,Terra,MODIS,48,6.2,290.5,5.6,D,0
29.809,-95.8805,302.6,1.1,1.1,2001-01-05,1714,Terra,MODIS,53,6.2,290.4,5.5,D,0
29.857,-97.4361,307.9,1.4,1.2,2001-01-05,1714,Terra,MODIS,66,6.2,291.3,11.6,D,0
29.6714,-99.7585,300.1,1.9,1.3,2001-01-05,1714,Terra,MODIS,27,6.2,289.8,7.8,D,0
29.1618,-96.8836,300.7,1.2,1.1,2001-01-05,1714,Terra,MODIS,41,6.2,290.4,4.9,D,0
29.1064,-99.0187,300.5,1.7,1.3,2001-01-05,1714,Terra,MODIS,38,6.2,290,5.9,D,0
26.7142,-98.1946,318.1,1.4,1.2,2001-01-05,1715,Terra,MODIS,76,6.2,293.5,19.8,D,0
26.7187,-98.2008,308.9,1.4,1.2,2001-01-05,1715,Terra,MODIS,46,6.2,293.1,8,D,0
26.717,-98.1871,311.2,1.4,1.2,2001-01-05,1715,Terra,MODIS,64,6.2,293.5,10.6,D,0
26.3228,-98.3933,304.9,1.4,1.2,2001-01-05,1715,Terra,MODIS,48,6.2,291.1,6.5,D,0
42.8121,-102.6448,300.7,3.2,1.7,2001-01-05,1849,Terra,MODIS,40,6.2,277.4,41.4,D,0
40.0888,-121.5852,300.9,1.7,1.3,2001-01-05,1850,Terra,MODIS,43,6.2,283.8,13.1,D,0
39.0318,-122.3353,302,1.8,1.3,2001-01-05,1850,Terra,MODIS,50,6.2,287.9,12.6,D,0
39.0299,-122.3138,311.2,1.8,1.3,2001-01-05,1850,Terra,MODIS,71,6.2,289.1,26.3,D,0
19.3539,-155.0543,328.3,3.7,1.8,2001-01-05,2035,Terra,MODIS,77,6.2,293.9,143.5,D,2
19.338,-155.0589,317.8,3.7,1.8,2001-01-05,2035,Terra,MODIS,36,6.2,295.8,69.1,D,2
28.4511,-81.8477,301.7,1.6,1.3,2001-01-06,0413,Terra,MODIS,43,6.2,282.1,17.9,N,0
29.6509,-92.1666,306,1.5,1.2,2001-01-06,0413,Terra,MODIS,66,6.2,279.4,18,N,0
29.6614,-92.1692,303.1,1.5,1.2,2001-01-06,0413,Terra,MODIS,28,6.2,278.6,14.4,N,0
29.6572,-92.159,306.3,1.5,1.2,2001-01-06,0413,Terra,MODIS,31,6.2,279.7,17.3,N,0
29.6941,-92.1372,309,1.5,1.2,2001-01-06,0413,Terra,MODIS,76,6.2,278.9,22.1,N,0
29.8321,-93.1574,305.6,1.7,1.3,2001-01-06,0413,Terra,MODIS,54,6.2,280,20.4,N,0
29.8433,-93.1602,326.3,1.7,1.3,2001-01-06,0413,Terra,MODIS,100,6.2,280,58.4,N,0
29.8402,-93.1771,302,1.7,1.3,2001-01-06,0413,Terra,MODIS,12,6.2,278.8,15.2,N,0
29.8415,-93.1661,324,1.7,1.3,2001-01-06,0413,Terra,MODIS,54,6.2,279.4,49,N,0
19.3399,-155.0343,323.7,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,296.6,35.7,N,2
19.3383,-155.0481,369.1,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,304.8,191.1,N,2
19.3365,-155.062,346.3,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,294.8,92.1,N,2
19.3505,-155.0363,328.9,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,293,44.4,N,2
19.3488,-155.0501,361.9,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,299.6,154.1,N,2
19.347,-155.0643,332.3,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,293.4,53.4,N,2
19.3458,-155.0278,305.3,1.4,1.2,2001-01-06,0907,Terra,MODIS,64,6.2,291.7,11,N,2
19.3442,-155.0415,354.5,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,302.9,121.5,N,2
19.3426,-155.0554,370.8,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,306,201.2,N,2
19.3531,-155.0582,328.1,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,294.4,43.6,N,2
19.3636,-155.0607,349.4,1.4,1.2,2001-01-06,0907,Terra,MODIS,100,6.2,300.7,104.4,N,2
19.3619,-155.0748,310,1.4,1.2,2001-01-06,0907,Terra,MODIS,76,6.2,291.1,16.7,N,2
35.9862,-80.1147,300.5,1.1,1,2001-01-06,1617,Terra,MODIS,38,6.2,280.4,7.4,D,0
35.4299,-77.3864,304.5,1,1,2001-01-06,1617,Terra,MODIS,59,6.2,282.6,8.2,D,0
35.5554,-79.8448,313.8,1.1,1,2001-01-06,1617,Terra,MODIS,74,6.2,281,16.8,D,0
35.3771,-79.3342,312.8,1,1,2001-01-06,1617,Terra,MODIS,73,6.2,281,15.3,D,0
35.4713,-80.4713,309.2,1.1,1.1,2001-01-06,1617,Terra,MODIS,68,6.2,282,13.6,D,0
34.7066,-77.3095,301.7,1,1,2001-01-06,1617,Terra,MODIS,48,6.2,281.7,7,D,0
35.1345,-81.2772,309.6,1.2,1.1,2001-01-06,1617,Terra,MODIS,69,6.2,281.1,14.2,D,0
35.133,-81.2642,339.9,1.2,1.1,2001-01-06,1617,Terra,MODIS,92,6.2,283,58.7,D,0
35.1317,-81.2711,333.1,1.2,1.1,2001-01-06,1617,Terra,MODIS,88,6.2,282.8,46.3,D,0
35.1301,-81.2582,317.6,1.2,1.1,2001-01-06,1617,Terra,MODIS,78,6.2,282.4,23.2,D,0
34.3692,-78.707,303.1,1,1,2001-01-06,1617,Terra,MODIS,55,6.2,283.8,7.6,D,0
34.475,-80.2301,308,1.1,1,2001-01-06,1617,Terra,MODIS,66,6.2,285.2,10.5,D,0
34.0817,-78.4423,301.7,1,1,2001-01-06,1617,Terra,MODIS,43,6.2,282.4,6.5,D,0
34.0728,-78.4441,305.3,1,1,2001-01-06,1617,Terra,MODIS,61,6.2,281.9,8.8,D,0
33.9472,-80.4834,310.1,1.1,1,2001-01-06,1617,Terra,MODIS,70,6.2,283.3,12.7,D,0
33.8923,-80.9668,307,1.1,1.1,2001-01-06,1617,Terra,MODIS,65,6.2,282.4,11.8,D,0
33.1359,-80.3829,307.3,1.1,1,2001-01-06,1617,Terra,MODIS,65,6.2,283.9,10.9,D,0
32.5471,-80.2431,306.7,1,1,2001-01-06,1618,Terra,MODIS,0,6.2,284,10.3,D,0
32.8909,-84.0495,309.2,1.6,1.2,2001-01-06,1618,Terra,MODIS,68,6.2,283.3,22.3,D,0
32.8894,-84.0394,307,1.6,1.2,2001-01-06,1618,Terra,MODIS,65,6.2,283.1,18,D,0
32.7167,-86.3965,300.2,2.3,1.5,2001-01-06,1618,Terra,MODIS,29,6.2,283.7,19,D,0
32.2962,-83.3792,301.4,1.4,1.2,2001-01-06,1618,Terra,MODIS,47,6.2,286,8.5,D,0
32.0234,-83.7242,329.5,1.5,1.2,2001-01-06,1618,Terra,MODIS,86,6.2,285.4,53.5,D,0
32.0217,-83.7086,301.9,1.5,1.2,2001-01-06,1618,Terra,MODIS,49,6.2,283.6,11,D,0
32.0126,-83.7258,304.3,1.5,1.2,2001-01-06,1618,Terra,MODIS,59,6.2,284.4,13.1,D,0
31.769,-83.1815,304.5,1.4,1.2,2001-01-06,1618,Terra,MODIS,59,6.2,285,12.3,D,0
31.6877,-83.3622,326.1,1.4,1.2,2001-01-06,1618,Terra,MODIS,84,6.2,285.9,41.8,D,0
31.5327,-82.213,301.9,1.2,1.1,2001-01-06,1618,Terra,MODIS,50,6.2,286.2,7,D,0
31.5312,-82.2003,300.5,1.2,1.1,2001-01-06,1618,Terra,MODIS,39,6.2,286.7,6.1,D,0
31.4626,-84.0018,308.5,1.5,1.2,2001-01-06,1618,Terra,MODIS,67,6.2,285.4,18,D,0
31.1978,-83.5403,313.4,1.4,1.2,2001-01-06,1618,Terra,MODIS,74,6.2,285.7,20.5,D,0
31.1961,-83.5256,305.2,1.4,1.2,2001-01-06,1618,Terra,MODIS,44,6.2,285.5,11,D,0
31.1913,-83.533,318.3,1.4,1.2,2001-01-06,1618,Terra,MODIS,78,6.2,285,27,D,0
31.0944,-83.6734,301.4,1.4,1.2,2001-01-06,1618,Terra,MODIS,47,6.2,286.1,8.1,D,0
31.0188,-84.5435,305.5,1.6,1.3,2001-01-06,1618,Terra,MODIS,53,6.2,288.6,13.1,D,0
31.0194,-84.5494,304.2,1.6,1.3,2001-01-06,1618,Terra,MODIS,58,6.2,288.7,12.5,D,0
30.8311,-85.047,303.7,1.7,1.3,2001-01-06,1618,Terra,MODIS,57,6.2,287.2,12.9,D,0
30.8293,-85.029,307.5,1.7,1.3,2001-01-06,1618,Terra,MODIS,66,6.2,287.8,18.5,D,0
30.3203,-82.0407,327.9,1.2,1.1,2001-01-06,1618,Terra,MODIS,85,6.2,288.2,33.4,D,0
30.3107,-82.0422,304,1.2,1.1,2001-01-06,1618,Terra,MODIS,58,6.2,286.9,7.9,D,0
30.3092,-82.0303,303.6,1.2,1.1,2001-01-06,1618,Terra,MODIS,56,6.2,286.6,7.6,D,0
29.3196,-82.5205,310.1,1.2,1.1,2001-01-06,1618,Terra,MODIS,69,6.2,292.6,10.2,D,0
29.318,-82.5085,305.5,1.2,1.1,2001-01-06,1618,Terra,MODIS,62,6.2,293.6,6.7,D,0
28.4498,-81.8421,312,1.1,1,2001-01-06,1619,Terra,MODIS,68,6.2,295.4,10.6,D,0
28.4483,-81.8311,303.9,1.1,1,2001-01-06,1619,Terra,MODIS,50,6.2,293.2,4.7,D,0
27.9434,-81.0193,307.4,1,1,2001-01-06,1619,Terra,MODIS,64,6.2,291.8,7.3,D,0
26.8486,-80.5092,308.7,1,1,2001-01-06,1619,Terra,MODIS,43,6.2,295.5,5.8,D,0
26.8129,-80.5155,307.8,1,1,2001-01-06,1619,Terra,MODIS,46,6.2,296.3,5.1,D,0
26.7848,-80.5103,304,1,1,2001-01-06,1619,Terra,MODIS,45,6.2,293.5,3.4,D,0
26.7404,-80.5245,319.7,1,1,2001-01-06,1619,Terra,MODIS,78,6.2,296.2,15.2,D,0
26.739,-80.5146,335.3,1,1,2001-01-06,1619,Terra,MODIS,89,6.2,294.2,34.1,D,0
26.7951,-81.0993,343.2,1,1,2001-01-06,1619,Terra,MODIS,93,6.2,296.6,46.5,D,0
26.7936,-81.0892,326.4,1,1,2001-01-06,1619,Terra,MODIS,83,6.2,295.8,21.1,D,0
26.7861,-81.1008,321.3,1,1,2001-01-06,1619,Terra,MODIS,79,6.2,297.3,16.9,D,0
26.7847,-81.0907,313.5,1,1,2001-01-06,1619,Terra,MODIS,71,6.2,297.2,9.3,D,0
26.7465,-81.4781,316.1,1,1,2001-01-06,1619,Terra,MODIS,74,6.2,290.7,13.5,D,0
26.5665,-80.2156,303.7,1,1,2001-01-06,1619,Terra,MODIS,44,6.2,292.5,4.6,D,0
26.5776,-80.8,387.8,1,1,2001-01-06,1619,Terra,MODIS,100,6.2,301.3,186.2,D,0
26.5762,-80.7901,337.3,1,1,2001-01-06,1619,Terra,MODIS,90,6.2,295.5,36.4,D,0
26.5647,-80.7104,376.2,1,1,2001-01-06,1619,Terra,MODIS,100,6.2,299.2,135.7,D,0
26.5633,-80.7005,340.7,1,1,2001-01-06,1619,Terra,MODIS,92,6.2,295.7,41.2,D,0
26.5558,-80.712,328,1,1,2001-01-06,1619,Terra,MODIS,84,6.2,293.3,23.6,D,0
26.5544,-80.7021,321.1,1,1,2001-01-06,1619,Terra,MODIS,79,6.2,295.5,16.2,D,0
26.5228,-80.4838,331.9,1,1,2001-01-06,1619,Terra,MODIS,87,6.2,295.4,29,D,0
26.5213,-80.4739,332.3,1,1,2001-01-06,1619,Terra,MODIS,87,6.2,296.8,29.6,D,0
37.8614,-97.5761,310,1.3,1.1,2001-01-06,1755,Terra,MODIS,69,6.2,281.3,17.3,D,0
38.1653,-101.2105,307,1,1,2001-01-06,1755,Terra,MODIS,49,6.2,285.2,6.7,D,0
38.1564,-101.2126,371.1,1,1,2001-01-06,1755,Terra,MODIS,100,6.2,289.1,120.9,D,0
38.1547,-101.2013,320.2,1,1,2001-01-06,1755,Terra,MODIS,80,6.2,288.3,17.6,D,0
34.9505,-97.1689,301.5,1.6,1.2,2001-01-06,1755,Terra,MODIS,45,6.2,281.6,12.3,D,0
32.5976,-98.3977,304.6,1.5,1.2,2001-01-06,1756,Terra,MODIS,56,6.2,287.7,12,D,0
32.5291,-98.3327,301.8,1.5,1.2,2001-01-06,1756,Terra,MODIS,43,6.2,288.3,7.5,D,0
32.526,-98.3169,302.6,1.5,1.2,2001-01-06,1756,Terra,MODIS,48,6.2,288.7,8.2,D,0
32.5244,-98.3238,310.5,1.5,1.2,2001-01-06,1756,Terra,MODIS,70,6.2,288.7,18.7,D,0
31.0025,-92.2253,309.2,4.2,1.9,2001-01-06,1756,Terra,MODIS,68,6.2,288.9,67.9,D,0
30.9993,-92.2338,306.6,4.2,1.9,2001-01-06,1756,Terra,MODIS,64,6.2,289.1,57.1,D,0
31.3536,-95.3786,328.3,2.5,1.5,2001-01-06,1756,Terra,MODIS,86,6.2,291.4,101.1,D,0
31.3402,-95.3825,306.6,2.5,1.5,2001-01-06,1756,Terra,MODIS,64,6.2,290.9,26.2,D,0
29.8417,-93.1625,343.5,3.9,1.8,2001-01-06,1757,Terra,MODIS,0,6.2,290.4,354.4,D,0
30.6897,-97.0558,301.3,2,1.4,2001-01-06,1757,Terra,MODIS,46,6.2,289.9,8.6,D,0
30.6855,-97.0354,300.8,2,1.4,2001-01-06,1757,Terra,MODIS,41,6.2,289.6,7.8,D,0
30.6834,-97.0416,302.7,2,1.4,2001-01-06,1757,Terra,MODIS,53,6.2,289.4,11.3,D,0
29.8513,-93.1647,331.5,3.9,1.8,2001-01-06,1757,Terra,MODIS,0,6.2,289,220.6,D,0
29.8354,-93.1697,326.2,3.9,1.8,2001-01-06,1757,Terra,MODIS,80,6.2,289.6,173.3,D,0
30.5218,-96.8938,300.4,2.1,1.4,2001-01-06,1757,Terra,MODIS,36,6.2,289.7,8.4,D,0
30.0193,-99.3397,305.5,1.5,1.2,2001-01-06,1757,Terra,MODIS,62,6.2,291,10.1,D,0
30.0162,-99.3463,305.8,1.5,1.2,2001-01-06,1757,Terra,MODIS,62,6.2,291,10.9,D,0
48.0753,-123.5307,309.9,1,1,2001-01-06,1931,Terra,MODIS,69,6.2,275.4,13.5,D,0
46.5924,-123.9117,314,1,1,2001-01-06,1931,Terra,MODIS,56,6.2,280.1,16.3,D,0
41.1646,-123.6299,310.8,1.1,1,2001-01-06,1933,Terra,MODIS,70,6.2,282.6,14.4,D,0
41.1625,-123.6174,308.8,1.1,1,2001-01-06,1933,Terra,MODIS,68,6.2,283.5,12.8,D,0
40.4231,-124.3172,309.2,1,1,2001-01-06,1933,Terra,MODIS,66,6.2,287,10.1,D,0
40.4142,-124.32,314.1,1,1,2001-01-06,1933,Terra,MODIS,74,6.2,287,14,D,0
39.5729,-121.1653,304.4,1.4,1.2,2001-01-06,1933,Terra,MODIS,59,6.2,281.9,13.6,D,0
39.4283,-122.2912,308.2,1.3,1.1,2001-01-06,1933,Terra,MODIS,67,6.2,290,11.3,D,0
39.4257,-122.277,314.3,1.3,1.1,2001-01-06,1933,Terra,MODIS,75,6.2,290.1,17.7,D,0
39.061,-122.7218,303.4,1.2,1.1,2001-01-06,1933,Terra,MODIS,56,6.2,288.1,8.7,D,0
19.3618,-155.0676,335.7,1,1,2001-01-06,2118,Terra,MODIS,87,6.2,303.5,31.2,D,2
